FishTaxa	Latitude83	Longitude83	SITEYR
SWALLOWTAIL SHINER	39.10274	-77.12535	ROCK-203-B-2007
YELLOW BULLHEAD	39.10274	-77.12535	ROCK-203-B-2007
SATINFIN SHINER	39.10274	-77.12535	ROCK-203-B-2007
AMERICAN EEL	39.10274	-77.12535	ROCK-203-B-2007
BLACKNOSE DACE	39.10274	-77.12535	ROCK-203-B-2007
GREEN SUNFISH	39.10575716	-77.12527397	ROCK-203-R-2003
FALLFISH	39.10575716	-77.12527397	ROCK-203-R-2003
MARGINED MADTOM	39.10575716	-77.12527397	ROCK-203-R-2003
LARGEMOUTH BASS	39.10575716	-77.12527397	ROCK-203-R-2003
LONGNOSE DACE	39.10575716	-77.12527397	ROCK-203-R-2003
PUMPKINSEED	39.10575716	-77.12527397	ROCK-203-R-2003
REDBREAST SUNFISH	39.10575716	-77.12527397	ROCK-203-R-2003
NORTHERN HOGSUCKER	39.10575716	-77.12527397	ROCK-203-R-2003
TESSELLATED DARTER	39.10575716	-77.12527397	ROCK-203-R-2003
SWALLOWTAIL SHINER	39.10575716	-77.12527397	ROCK-203-R-2003
SPOTTAIL SHINER	39.10575716	-77.12527397	ROCK-203-R-2003
WHITE SUCKER	39.10575716	-77.12527397	ROCK-203-R-2003
YELLOW BULLHEAD	39.10575716	-77.12527397	ROCK-203-R-2003
SATINFIN SHINER	39.10575716	-77.12527397	ROCK-203-R-2003
BROWN BULLHEAD	39.10575716	-77.12527397	ROCK-203-R-2003
AMERICAN EEL	39.10575716	-77.12527397	ROCK-203-R-2003
BLACK CRAPPIE	39.10575716	-77.12527397	ROCK-203-R-2003
BLACKNOSE DACE	39.10575716	-77.12527397	ROCK-203-R-2003
BLUEGILL	39.10575716	-77.12527397	ROCK-203-R-2003
GREEN SUNFISH	39.1528686	-77.10510278	ROCK-204-R-2003
CREEK CHUB	39.1528686	-77.10510278	ROCK-204-R-2003
LARGEMOUTH BASS	39.1528686	-77.10510278	ROCK-204-R-2003
LONGNOSE DACE	39.1528686	-77.10510278	ROCK-204-R-2003
POTOMAC SCULPIN	39.1528686	-77.10510278	ROCK-204-R-2003
ROSYSIDE DACE	39.1528686	-77.10510278	ROCK-204-R-2003
TESSELLATED DARTER	39.1528686	-77.10510278	ROCK-204-R-2003
WHITE SUCKER	39.1528686	-77.10510278	ROCK-204-R-2003
BLUEGILL	39.1528686	-77.10510278	ROCK-204-R-2003
BLACKNOSE DACE	39.1528686	-77.10510278	ROCK-204-R-2003
LARGEMOUTH BASS	39.140044	-77.126184	ROCK-204-R-2009
BROWN BULLHEAD	39.140044	-77.126184	ROCK-204-R-2009
YELLOW BULLHEAD	39.140044	-77.126184	ROCK-204-R-2009
LONGNOSE DACE	39.140044	-77.126184	ROCK-204-R-2009
TESSELLATED DARTER	39.140044	-77.126184	ROCK-204-R-2009
CUTLIP MINNOW	39.140044	-77.126184	ROCK-204-R-2009
BLUNTNOSE MINNOW	39.140044	-77.126184	ROCK-204-R-2009
WHITE SUCKER	39.140044	-77.126184	ROCK-204-R-2009
BLUEGILL	39.140044	-77.126184	ROCK-204-R-2009
BLACKNOSE DACE	39.140044	-77.126184	ROCK-204-R-2009
SPOTTAIL SHINER	39.140044	-77.126184	ROCK-204-R-2009
ROSYSIDE DACE	39.140044	-77.126184	ROCK-204-R-2009
POTOMAC SCULPIN	39.140044	-77.126184	ROCK-204-R-2009
CREEK CHUB	39.140044	-77.126184	ROCK-204-R-2009
FALLFISH	39.1256376	-77.10115247	ROCK-208-R-2003
CUTLIP MINNOW	39.1256376	-77.10115247	ROCK-208-R-2003
LARGEMOUTH BASS	39.1256376	-77.10115247	ROCK-208-R-2003
LONGNOSE DACE	39.1256376	-77.10115247	ROCK-208-R-2003
POTOMAC SCULPIN	39.1256376	-77.10115247	ROCK-208-R-2003
SWALLOWTAIL SHINER	39.1256376	-77.10115247	ROCK-208-R-2003
SILVERJAW MINNOW	39.1256376	-77.10115247	ROCK-208-R-2003
ROSYSIDE DACE	39.1256376	-77.10115247	ROCK-208-R-2003
WHITE SUCKER	39.1256376	-77.10115247	ROCK-208-R-2003
SPOTTAIL SHINER	39.1256376	-77.10115247	ROCK-208-R-2003
TESSELLATED DARTER	39.1256376	-77.10115247	ROCK-208-R-2003
BLUEGILL	39.1256376	-77.10115247	ROCK-208-R-2003
BLUNTNOSE MINNOW	39.1256376	-77.10115247	ROCK-208-R-2003
BLACKNOSE DACE	39.1256376	-77.10115247	ROCK-208-R-2003
FALLFISH	39.12643993	-77.10042387	ROCK-210-R-2003
CREEK CHUB	39.12643993	-77.10042387	ROCK-210-R-2003
CUTLIP MINNOW	39.12643993	-77.10042387	ROCK-210-R-2003
LARGEMOUTH BASS	39.12643993	-77.10042387	ROCK-210-R-2003
LONGNOSE DACE	39.12643993	-77.10042387	ROCK-210-R-2003
POTOMAC SCULPIN	39.12643993	-77.10042387	ROCK-210-R-2003
ROSYSIDE DACE	39.12643993	-77.10042387	ROCK-210-R-2003
WHITE SUCKER	39.12643993	-77.10042387	ROCK-210-R-2003
TESSELLATED DARTER	39.12643993	-77.10042387	ROCK-210-R-2003
BLACKNOSE DACE	39.12643993	-77.10042387	ROCK-210-R-2003
BLUEGILL	39.12643993	-77.10042387	ROCK-210-R-2003
BLUNTNOSE MINNOW	39.12643993	-77.10042387	ROCK-210-R-2003
GREEN SUNFISH	39.13755236	-77.10322483	ROCK-211-R-2003
CUTLIP MINNOW	39.13755236	-77.10322483	ROCK-211-R-2003
POTOMAC SCULPIN	39.13755236	-77.10322483	ROCK-211-R-2003
LONGNOSE DACE	39.13755236	-77.10322483	ROCK-211-R-2003
LARGEMOUTH BASS	39.13755236	-77.10322483	ROCK-211-R-2003
TESSELLATED DARTER	39.13755236	-77.10322483	ROCK-211-R-2003
WHITE SUCKER	39.13755236	-77.10322483	ROCK-211-R-2003
YELLOW BULLHEAD	39.13755236	-77.10322483	ROCK-211-R-2003
BLUEGILL	39.13755236	-77.10322483	ROCK-211-R-2003
BLACKNOSE DACE	39.13755236	-77.10322483	ROCK-211-R-2003
EASTERN MUDMINNOW	39.31534226	-75.83637016	SASS-102-R-2001
BLUEGILL	39.31534226	-75.83637016	SASS-102-R-2001
EASTERN MUDMINNOW	39.33350146	-75.91204691	SASS-104-R-2001
EASTERN MOSQUITOFISH	39.33350146	-75.91204691	SASS-104-R-2001
CREEK CHUBSUCKER	39.33350146	-75.91204691	SASS-104-R-2001
GOLDEN SHINER	39.33350146	-75.91204691	SASS-104-R-2001
CREEK CHUB	39.33350146	-75.91204691	SASS-104-R-2001
LEAST BROOK LAMPREY	39.33350146	-75.91204691	SASS-104-R-2001
PUMPKINSEED	39.33350146	-75.91204691	SASS-104-R-2001
LARGEMOUTH BASS	39.33350146	-75.91204691	SASS-104-R-2001
TESSELLATED DARTER	39.33350146	-75.91204691	SASS-104-R-2001
BLUEGILL	39.33350146	-75.91204691	SASS-104-R-2001
BROWN BULLHEAD	39.33350146	-75.91204691	SASS-104-R-2001
AMERICAN EEL	39.33350146	-75.91204691	SASS-104-R-2001
CREEK CHUBSUCKER	39.39051	-75.77077	SASS-105-R-2007
GREEN SUNFISH	39.39051	-75.77077	SASS-105-R-2007
EASTERN MOSQUITOFISH	39.39051	-75.77077	SASS-105-R-2007
EASTERN MUDMINNOW	39.39051	-75.77077	SASS-105-R-2007
GOLDEN SHINER	39.39051	-75.77077	SASS-105-R-2007
PUMPKINSEED	39.39051	-75.77077	SASS-105-R-2007
LARGEMOUTH BASS	39.39051	-75.77077	SASS-105-R-2007
TESSELLATED DARTER	39.39051	-75.77077	SASS-105-R-2007
AMERICAN EEL	39.39051	-75.77077	SASS-105-R-2007
BLUEGILL	39.39051	-75.77077	SASS-105-R-2007
GREEN SUNFISH	39.39036107	-75.8279762	SASS-120-R-2001
GOLDEN SHINER	39.39036107	-75.8279762	SASS-120-R-2001
CREEK CHUBSUCKER	39.39036107	-75.8279762	SASS-120-R-2001
EASTERN MUDMINNOW	39.39036107	-75.8279762	SASS-120-R-2001
PUMPKINSEED	39.39036107	-75.8279762	SASS-120-R-2001
REDFIN PICKEREL	39.39036107	-75.8279762	SASS-120-R-2001
TESSELLATED DARTER	39.39036107	-75.8279762	SASS-120-R-2001
AMERICAN EEL	39.39036107	-75.8279762	SASS-120-R-2001
BROWN BULLHEAD	39.39036107	-75.8279762	SASS-120-R-2001
BLUEGILL	39.39036107	-75.8279762	SASS-120-R-2001
AMERICAN EEL	39.390361	-75.827976	SASS-120-R-2015
EASTERN MUDMINNOW	39.390361	-75.827976	SASS-120-R-2015
TESSELLATED DARTER	39.390361	-75.827976	SASS-120-R-2015
SPOTTAIL SHINER	39.390361	-75.827976	SASS-120-R-2015
CREEK CHUBSUCKER	39.390361	-75.827976	SASS-120-R-2015
MUMMICHOG	39.390361	-75.827976	SASS-120-R-2015
BROWN BULLHEAD	39.390361	-75.827976	SASS-120-R-2015
WHITE SUCKER	39.390361	-75.827976	SASS-120-R-2015
PUMPKINSEED	39.390361	-75.827976	SASS-120-R-2015
GOLDEN SHINER	39.390361	-75.827976	SASS-120-R-2015
EASTERN MUDMINNOW	39.36420996	-75.79597132	SASS-205-R-2001
GOLDEN SHINER	39.36420996	-75.79597132	SASS-205-R-2001
LEAST BROOK LAMPREY	39.36420996	-75.79597132	SASS-205-R-2001
PUMPKINSEED	39.36420996	-75.79597132	SASS-205-R-2001
LARGEMOUTH BASS	39.36420996	-75.79597132	SASS-205-R-2001
TESSELLATED DARTER	39.36420996	-75.79597132	SASS-205-R-2001
BROWN BULLHEAD	39.36420996	-75.79597132	SASS-205-R-2001
BLUEGILL	39.36420996	-75.79597132	SASS-205-R-2001
AMERICAN EEL	39.36420996	-75.79597132	SASS-205-R-2001
CREEK CHUB	39.36494	-75.79628	SASS-205-R-2015
LEPOMIS HYBRID	39.36494	-75.79628	SASS-205-R-2015
EASTERN MUDMINNOW	39.36494	-75.79628	SASS-205-R-2015
LEAST BROOK LAMPREY	39.36494	-75.79628	SASS-205-R-2015
AMERICAN EEL	39.36494	-75.79628	SASS-205-R-2015
GOLDEN SHINER	39.36494	-75.79628	SASS-205-R-2015
LARGEMOUTH BASS	39.36494	-75.79628	SASS-205-R-2015
BROWN BULLHEAD	39.36494	-75.79628	SASS-205-R-2015
GREEN SUNFISH	39.36494	-75.79628	SASS-205-R-2015
PUMPKINSEED	39.36494	-75.79628	SASS-205-R-2015
BLUEGILL	39.36494	-75.79628	SASS-205-R-2015
TESSELLATED DARTER	39.36494	-75.79628	SASS-205-R-2015
FANTAIL DARTER	39.5511089	-79.14944474	SAVA-101-C-2000
LONGNOSE DACE	39.5511089	-79.14944474	SAVA-101-C-2000
BROOK TROUT	39.5511089	-79.14944474	SAVA-101-C-2000
BLUE RIDGE SCULPIN	39.5511089	-79.14944474	SAVA-101-C-2000
BLACKNOSE DACE	39.5511089	-79.14944474	SAVA-101-C-2000
FANTAIL DARTER	39.5511089	-79.14944474	SAVA-101-C-2001
LONGNOSE DACE	39.5511089	-79.14944474	SAVA-101-C-2001
POTOMAC SCULPIN	39.5511089	-79.14944474	SAVA-101-C-2001
BROOK TROUT	39.5511089	-79.14944474	SAVA-101-C-2001
BLUE RIDGE SCULPIN	39.5511089	-79.14944474	SAVA-101-C-2001
BLACKNOSE DACE	39.5511089	-79.14944474	SAVA-101-C-2001
CREEK CHUB	39.646	-79.017	SAVA-101-D-2012
BLUE RIDGE SCULPIN	39.646	-79.017	SAVA-101-D-2012
FANTAIL DARTER	39.646	-79.017	SAVA-101-D-2012
BLACKNOSE DACE	39.646	-79.017	SAVA-101-D-2012
BROOK TROUT	39.646	-79.017	SAVA-101-D-2012
ROSYSIDE DACE	39.646	-79.017	SAVA-101-D-2012
BLUE RIDGE SCULPIN	39.646	-79.017	SAVA-101-D-2013
FANTAIL DARTER	39.646	-79.017	SAVA-101-D-2013
BLACKNOSE DACE	39.646	-79.017	SAVA-101-D-2013
BROOK TROUT	39.646	-79.017	SAVA-101-D-2013
CREEK CHUB	39.646	-79.017	SAVA-101-D-2013
BLACKNOSE DACE	39.646	-79.017	SAVA-101-D-2014
FANTAIL DARTER	39.646	-79.017	SAVA-101-D-2014
CREEK CHUB	39.646	-79.017	SAVA-101-D-2014
BLUE RIDGE SCULPIN	39.646	-79.017	SAVA-101-D-2014
NO FISH OBSERVED	39.64876	-79.10299	SAVA-102-R-2007
FANTAIL DARTER	39.6614336	-79.04649951	SAVA-103-R-2002
CREEK CHUB	39.6614336	-79.04649951	SAVA-103-R-2002
PUMPKINSEED	39.6614336	-79.04649951	SAVA-103-R-2002
WHITE SUCKER	39.6614336	-79.04649951	SAVA-103-R-2002
BLUE RIDGE SCULPIN	39.6614336	-79.04649951	SAVA-103-R-2002
BLACKNOSE DACE	39.6614336	-79.04649951	SAVA-103-R-2002
BLUEGILL	39.6614336	-79.04649951	SAVA-103-R-2002
BROOK TROUT	39.6614336	-79.04649951	SAVA-103-R-2002
BROOK TROUT	39.52736751	-79.15276199	SAVA-104-R-2002
PUMPKINSEED	39.60144	-79.03853	SAVA-104-R-2007
BROOK TROUT	39.60144	-79.03853	SAVA-104-R-2007
BROOK TROUT	39.58139843	-79.18908544	SAVA-105-R-2002
BROOK TROUT	39.53156	-79.15212	SAVA-105-R-2007
BROOK TROUT	39.58144	-79.18909	SAVA-105-R-2016
NO FISH OBSERVED	39.62050064	-79.08689902	SAVA-116-R-2002
BROOK TROUT	39.62048	-79.08659	SAVA-116-R-2016
BROOK TROUT	39.57677985	-79.12166976	SAVA-117-R-2002
BLUE RIDGE SCULPIN	39.57677985	-79.12166976	SAVA-117-R-2002
BROOK TROUT	39.54871	-79.20167	SAVA-118-R-2016
BROOK TROUT	39.53402402	-79.15283676	SAVA-119-R-2002
BROOK TROUT	39.53414	-79.15266	SAVA-119-R-2016
BROOK TROUT	39.51567495	-79.17065277	SAVA-120-R-2002
BLACKNOSE DACE	39.51567495	-79.17065277	SAVA-120-R-2002
BLUE RIDGE SCULPIN	39.51567495	-79.17065277	SAVA-120-R-2002
FANTAIL DARTER	39.51466039	-79.16006821	SAVA-159-S-2000
LONGNOSE DACE	39.51466039	-79.16006821	SAVA-159-S-2000
WHITE SUCKER	39.51466039	-79.16006821	SAVA-159-S-2000
BROOK TROUT	39.51466039	-79.16006821	SAVA-159-S-2000
BLACKNOSE DACE	39.51466039	-79.16006821	SAVA-159-S-2000
BLUE RIDGE SCULPIN	39.51466039	-79.16006821	SAVA-159-S-2000
FANTAIL DARTER	39.51466039	-79.16006821	SAVA-159-S-2001
LONGNOSE DACE	39.51466039	-79.16006821	SAVA-159-S-2001
WHITE SUCKER	39.51466039	-79.16006821	SAVA-159-S-2001
BLACKNOSE DACE	39.51466039	-79.16006821	SAVA-159-S-2001
BROOK TROUT	39.51466039	-79.16006821	SAVA-159-S-2001
BLUE RIDGE SCULPIN	39.51466039	-79.16006821	SAVA-159-S-2001
CREEK CHUB	39.62944331	-79.12389134	SAVA-202-C-2000
PUMPKINSEED	39.62944331	-79.12389134	SAVA-202-C-2000
ROSYSIDE DACE	39.62944331	-79.12389134	SAVA-202-C-2000
WHITE SUCKER	39.62944331	-79.12389134	SAVA-202-C-2000
BLACKNOSE DACE	39.62944331	-79.12389134	SAVA-202-C-2000
BLUNTNOSE MINNOW	39.62944331	-79.12389134	SAVA-202-C-2000
BLUE RIDGE SCULPIN	39.62944331	-79.12389134	SAVA-202-C-2000
CREEK CHUB	39.62944331	-79.12389134	SAVA-202-C-2001
GOLDEN SHINER	39.62944331	-79.12389134	SAVA-202-C-2001
PUMPKINSEED	39.62944331	-79.12389134	SAVA-202-C-2001
ROSYSIDE DACE	39.62944331	-79.12389134	SAVA-202-C-2001
YELLOW BULLHEAD	39.62944331	-79.12389134	SAVA-202-C-2001
WHITE SUCKER	39.62944331	-79.12389134	SAVA-202-C-2001
BLUNTNOSE MINNOW	39.62944331	-79.12389134	SAVA-202-C-2001
BROOK TROUT	39.62944331	-79.12389134	SAVA-202-C-2001
BLACKNOSE DACE	39.62944331	-79.12389134	SAVA-202-C-2001
BLUE RIDGE SCULPIN	39.62944331	-79.12389134	SAVA-202-C-2001
BLACKNOSE DACE	39.57428	-79.15983	SAVA-202-D-2012
BROOK TROUT	39.57428	-79.15983	SAVA-202-D-2012
LONGNOSE DACE	39.57428	-79.15983	SAVA-202-D-2012
BLUE RIDGE SCULPIN	39.57428	-79.15983	SAVA-202-D-2012
BROOK TROUT	39.57428	-79.15983	SAVA-202-D-2013
BLUE RIDGE SCULPIN	39.57428	-79.15983	SAVA-202-D-2013
LONGNOSE DACE	39.57428	-79.15983	SAVA-202-D-2013
BLACKNOSE DACE	39.57428	-79.15983	SAVA-202-D-2013
BROOK TROUT	39.57428	-79.15983	SAVA-202-D-2014
BLUE RIDGE SCULPIN	39.57428	-79.15983	SAVA-202-D-2014
BLACKNOSE DACE	39.57428	-79.15983	SAVA-202-D-2014
LONGNOSE DACE	39.57428	-79.15983	SAVA-202-D-2014
CREEK CHUB	39.58638908	-79.09611146	SAVA-203-C-2000
FANTAIL DARTER	39.58638908	-79.09611146	SAVA-203-C-2000
LONGNOSE DACE	39.58638908	-79.09611146	SAVA-203-C-2000
PUMPKINSEED	39.58638908	-79.09611146	SAVA-203-C-2000
POTOMAC SCULPIN	39.58638908	-79.09611146	SAVA-203-C-2000
WHITE SUCKER	39.58638908	-79.09611146	SAVA-203-C-2000
ROSYSIDE DACE	39.58638908	-79.09611146	SAVA-203-C-2000
BLACKNOSE DACE	39.58638908	-79.09611146	SAVA-203-C-2000
BROOK TROUT	39.58638908	-79.09611146	SAVA-203-C-2000
BLUE RIDGE SCULPIN	39.58638908	-79.09611146	SAVA-203-C-2000
FANTAIL DARTER	39.58638908	-79.09611146	SAVA-203-C-2001
LONGNOSE DACE	39.58638908	-79.09611146	SAVA-203-C-2001
RAINBOW TROUT	39.58638908	-79.09611146	SAVA-203-C-2001
POTOMAC SCULPIN	39.58638908	-79.09611146	SAVA-203-C-2001
YELLOW PERCH	39.58638908	-79.09611146	SAVA-203-C-2001
BROOK TROUT	39.58638908	-79.09611146	SAVA-203-C-2001
BLACKNOSE DACE	39.58638908	-79.09611146	SAVA-203-C-2001
BLUE RIDGE SCULPIN	39.58638908	-79.09611146	SAVA-203-C-2001
FANTAIL DARTER	39.49499957	-79.16583653	SAVA-204-C-2000
LONGNOSE DACE	39.49499957	-79.16583653	SAVA-204-C-2000
WHITE SUCKER	39.49499957	-79.16583653	SAVA-204-C-2000
BROWN TROUT	39.49499957	-79.16583653	SAVA-204-C-2000
BROOK TROUT	39.49499957	-79.16583653	SAVA-204-C-2000
BLUE RIDGE SCULPIN	39.49499957	-79.16583653	SAVA-204-C-2000
BLACKNOSE DACE	39.49499957	-79.16583653	SAVA-204-C-2000
FANTAIL DARTER	39.49499957	-79.16583653	SAVA-204-C-2001
LONGNOSE DACE	39.49499957	-79.16583653	SAVA-204-C-2001
BROWN TROUT	39.49499957	-79.16583653	SAVA-204-C-2001
BROOK TROUT	39.49499957	-79.16583653	SAVA-204-C-2001
BLUE RIDGE SCULPIN	39.49499957	-79.16583653	SAVA-204-C-2001
BLACKNOSE DACE	39.49499957	-79.16583653	SAVA-204-C-2001
FANTAIL DARTER	39.49499957	-79.16583653	SAVA-204-S-2002
CREEK CHUB	39.49499957	-79.16583653	SAVA-204-S-2002
LONGNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2002
WHITE SUCKER	39.49499957	-79.16583653	SAVA-204-S-2002
BLUE RIDGE SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2002
BLACKNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2002
BROOK TROUT	39.49499957	-79.16583653	SAVA-204-S-2002
BROWN TROUT	39.49499957	-79.16583653	SAVA-204-S-2002
FANTAIL DARTER	39.49499957	-79.16583653	SAVA-204-S-2003
POTOMAC SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2003
LONGNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2003
WHITE SUCKER	39.49499957	-79.16583653	SAVA-204-S-2003
ROCK BASS	39.49499957	-79.16583653	SAVA-204-S-2003
BROOK TROUT	39.49499957	-79.16583653	SAVA-204-S-2003
BLACKNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2003
BLUE RIDGE SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2003
FANTAIL DARTER	39.49499957	-79.16583653	SAVA-204-S-2004
POTOMAC SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2004
RAINBOW TROUT	39.49499957	-79.16583653	SAVA-204-S-2004
LONGNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2004
ROCK BASS	39.49499957	-79.16583653	SAVA-204-S-2004
WHITE SUCKER	39.49499957	-79.16583653	SAVA-204-S-2004
BLACKNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2004
BROOK TROUT	39.49499957	-79.16583653	SAVA-204-S-2004
BLUNTNOSE MINNOW	39.49499957	-79.16583653	SAVA-204-S-2004
BROWN TROUT	39.49499957	-79.16583653	SAVA-204-S-2004
BLUE RIDGE SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2004
CENTRAL STONEROLLER	39.49499957	-79.16583653	SAVA-204-S-2004
GOLDEN SHINER	39.49499957	-79.16583653	SAVA-204-S-2005
FANTAIL DARTER	39.49499957	-79.16583653	SAVA-204-S-2005
CREEK CHUB	39.49499957	-79.16583653	SAVA-204-S-2005
LONGNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2005
POTOMAC SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2005
ROCK BASS	39.49499957	-79.16583653	SAVA-204-S-2005
WHITE SUCKER	39.49499957	-79.16583653	SAVA-204-S-2005
BLUNTNOSE MINNOW	39.49499957	-79.16583653	SAVA-204-S-2005
BROOK TROUT	39.49499957	-79.16583653	SAVA-204-S-2005
BLUE RIDGE SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2005
CENTRAL STONEROLLER	39.49499957	-79.16583653	SAVA-204-S-2005
BLACKNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2005
BROWN TROUT	39.49499957	-79.16583653	SAVA-204-S-2005
CUTLIP MINNOW	39.49499957	-79.16583653	SAVA-204-S-2006
FANTAIL DARTER	39.49499957	-79.16583653	SAVA-204-S-2006
CREEK CHUB	39.49499957	-79.16583653	SAVA-204-S-2006
LONGNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2006
POTOMAC SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2006
YELLOW PERCH	39.49499957	-79.16583653	SAVA-204-S-2006
ROCK BASS	39.49499957	-79.16583653	SAVA-204-S-2006
WHITE SUCKER	39.49499957	-79.16583653	SAVA-204-S-2006
BROOK TROUT	39.49499957	-79.16583653	SAVA-204-S-2006
BLUE RIDGE SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2006
BLACKNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2006
FANTAIL DARTER	39.49499957	-79.16583653	SAVA-204-S-2007
POTOMAC SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2007
LONGNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2007
WHITE SUCKER	39.49499957	-79.16583653	SAVA-204-S-2007
ROCK BASS	39.49499957	-79.16583653	SAVA-204-S-2007
BROOK TROUT	39.49499957	-79.16583653	SAVA-204-S-2007
BLUE RIDGE SCULPIN	39.49499957	-79.16583653	SAVA-204-S-2007
BLACKNOSE DACE	39.49499957	-79.16583653	SAVA-204-S-2007
BLUE RIDGE SCULPIN	39.50355818	-79.15650624	SAVA-204-S-2008
PUMPKINSEED	39.50355818	-79.15650624	SAVA-204-S-2008
ROCK BASS	39.50355818	-79.15650624	SAVA-204-S-2008
BLACKNOSE DACE	39.50355818	-79.15650624	SAVA-204-S-2008
FANTAIL DARTER	39.50355818	-79.15650624	SAVA-204-S-2008
LONGNOSE DACE	39.50355818	-79.15650624	SAVA-204-S-2008
BROOK TROUT	39.50355818	-79.15650624	SAVA-204-S-2008
WHITE SUCKER	39.50355818	-79.15650624	SAVA-204-S-2008
POTOMAC SCULPIN	39.50355818	-79.15650624	SAVA-204-S-2008
BLACKNOSE DACE	39.50355818	-79.15650624	SAVA-204-S-2009
BLUE RIDGE SCULPIN	39.50355818	-79.15650624	SAVA-204-S-2009
BROOK TROUT	39.50355818	-79.15650624	SAVA-204-S-2009
WHITE SUCKER	39.50355818	-79.15650624	SAVA-204-S-2009
ROCK BASS	39.50355818	-79.15650624	SAVA-204-S-2009
FANTAIL DARTER	39.50355818	-79.15650624	SAVA-204-S-2009
CREEK CHUB	39.50355818	-79.15650624	SAVA-204-S-2009
CENTRAL STONEROLLER	39.50355818	-79.15650624	SAVA-204-S-2009
LONGNOSE DACE	39.50355818	-79.15650624	SAVA-204-S-2009
COMMON SHINER	39.50355818	-79.15650624	SAVA-204-S-2009
ROCK BASS	39.503558	-79.156506	SAVA-204-S-2010
WHITE SUCKER	39.503558	-79.156506	SAVA-204-S-2010
LONGNOSE DACE	39.503558	-79.156506	SAVA-204-S-2010
ROSYSIDE DACE	39.503558	-79.156506	SAVA-204-S-2010
FANTAIL DARTER	39.503558	-79.156506	SAVA-204-S-2010
BROOK TROUT	39.503558	-79.156506	SAVA-204-S-2010
BLACKNOSE DACE	39.503558	-79.156506	SAVA-204-S-2010
BLUE RIDGE SCULPIN	39.503558	-79.156506	SAVA-204-S-2010
CREEK CHUB	39.503558	-79.156506	SAVA-204-S-2010
BROOK TROUT	39.503558	-79.156506	SAVA-204-S-2011
TESSELLATED DARTER	39.503558	-79.156506	SAVA-204-S-2011
BLUE RIDGE SCULPIN	39.503558	-79.156506	SAVA-204-S-2011
FANTAIL DARTER	39.503558	-79.156506	SAVA-204-S-2011
CENTRAL STONEROLLER	39.503558	-79.156506	SAVA-204-S-2011
BLACKNOSE DACE	39.503558	-79.156506	SAVA-204-S-2011
CUTLIP MINNOW	39.503558	-79.156506	SAVA-204-S-2011
WHITE SUCKER	39.503558	-79.156506	SAVA-204-S-2011
CREEK CHUB	39.503558	-79.156506	SAVA-204-S-2011
SMALLMOUTH BASS	39.503558	-79.156506	SAVA-204-S-2011
ROCK BASS	39.503558	-79.156506	SAVA-204-S-2011
POTOMAC SCULPIN	39.503558	-79.156506	SAVA-204-S-2011
LONGNOSE DACE	39.503558	-79.156506	SAVA-204-S-2011
ROCK BASS	39.50363	-79.15566	SAVA-204-S-2012
FANTAIL DARTER	39.50363	-79.15566	SAVA-204-S-2012
CREEK CHUB	39.50363	-79.15566	SAVA-204-S-2012
WHITE SUCKER	39.50363	-79.15566	SAVA-204-S-2012
BROOK TROUT	39.50363	-79.15566	SAVA-204-S-2012
CUTLIP MINNOW	39.50363	-79.15566	SAVA-204-S-2012
BLACKNOSE DACE	39.50363	-79.15566	SAVA-204-S-2012
LONGNOSE DACE	39.50363	-79.15566	SAVA-204-S-2012
BLUE RIDGE SCULPIN	39.50363	-79.15566	SAVA-204-S-2012
BROOK TROUT	39.50363	-79.15566	SAVA-204-S-2013
BLUE RIDGE SCULPIN	39.50363	-79.15566	SAVA-204-S-2013
BLACKNOSE DACE	39.50363	-79.15566	SAVA-204-S-2013
LONGNOSE DACE	39.50363	-79.15566	SAVA-204-S-2013
RAINBOW TROUT	39.50363	-79.15566	SAVA-204-S-2013
POTOMAC SCULPIN	39.50363	-79.15566	SAVA-204-S-2013
WHITE SUCKER	39.50363	-79.15566	SAVA-204-S-2013
ROCK BASS	39.50363	-79.15566	SAVA-204-S-2013
CREEK CHUB	39.50363	-79.15566	SAVA-204-S-2013
SMALLMOUTH BASS	39.50363	-79.15566	SAVA-204-S-2013
FANTAIL DARTER	39.50363	-79.15566	SAVA-204-S-2013
